#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
1.89601014E+00 1.23746992198542544E-01 6.75133566614992625E-04 -5.63208286163240715E-02 9.24304474214047024E-05 1.37278737777812268E-04
1.91187943E+00 1.23733873735069000E-01 6.79184789531261869E-04 -5.60718331231562159E-02 9.28903313409109801E-05 1.39062734045571578E-04
1.92774921E+00 1.23720665202103328E-01 6.83286137617422412E-04 -5.57927753463005396E-02 9.33537793837603146E-05 1.40877320832682578E-04
1.94361929E+00 1.23707365536585318E-01 6.87437845346293127E-04 -5.54837414368049564E-02 9.38207475444824309E-05 1.42722985469848052E-04
1.95948946E+00 1.23693973650186029E-01 6.91640146166912976E-04 -5.51448485748476380E-02 9.42911036240564341E-05 1.44600092505159692E-04
1.97535956E+00 1.23680488432514654E-01 6.95893272896517829E-04 -5.47762442477353687E-02 9.47647639619835750E-05 1.46509096526598065E-04
1.99122943E+00 1.23666908750326571E-01 7.00197458062372163E-04 -5.43781058433469855E-02 9.52416751941439815E-05 1.48450506020793603E-04
2.00709892E+00 1.23653233451578831E-01 7.04552932423364539E-04 -5.39506402274842131E-02 9.57218304925167035E-05 1.50424915559821718E-04
2.02296763E+00 1.23639461585577592E-01 7.08959853835644006E-04 -5.34940900189897831E-02 9.62052768089207468E-05 1.52433006634561413E-04
2.03883540E+00 1.23625591988619041E-01 7.13418438413598237E-04 -5.30087219173723465E-02 9.66920939403692386E-05 1.54475555845466877E-04
2.05470207E+00 1.23611623466430495E-01 7.17928902327629338E-04 -5.24948299138050939E-02 9.71824631256289575E-05 1.56553533620320027E-04
2.07056751E+00 1.23597554789215511E-01 7.22491462159548497E-04 -5.19527345617735170E-02 9.76767833788341912E-05 1.58668312796550590E-04
2.08643161E+00 1.23583384681881917E-01 7.27106335170489928E-04 -5.13827819027433061E-02 9.81746745954380353E-05 1.60820009158270816E-04
2.10229427E+00 1.23569111843908022E-01 7.31773740227242256E-04 -5.07853419889362154E-02 9.86758932122398216E-05 1.63008972294926668E-04
2.11815541E+00 1.23554734951410325E-01 7.36493898405562574E-04 -5.01608106927807773E-02 9.91803792115282903E-05 1.65235867965279171E-04
2.13401497E+00 1.23540252651495958E-01 7.41267033453987291E-04 -4.95096055352029288E-02 9.96881592326891934E-05 1.67501520069183839E-04
2.14987289E+00 1.23525663556862411E-01 7.46093372281610569E-04 -4.88321659845892958E-02 1.00199277114479429E-04 1.69806814125370356E-04
2.16572916E+00 1.23510966242469211E-01 7.50973145511607478E-04 -4.81289523887719062E-02 1.00713822822604847E-04 1.72152757855363522E-04
2.18158378E+00 1.23496159241853698E-01 7.55906588048539316E-04 -4.74004446725452624E-02 1.01232052014236216E-04 1.74540679629143239E-04
2.19743674E+00 1.23481241038984876E-01 7.60893939564852252E-04 -4.66471411236769121E-02 1.01753958549934495E-04 1.76971535742935987E-04
