#  time, MeanKE MeanKEDR MeanP
0 1.24981176165412808E-01 4.68679415817068389E-04 -5.50482138072360219E-18
7.36310778E-03 1.24977302865058607E-01 4.68667536672011332E-04 6.16301626189646583E-05
1.47275078E-02 1.24973710362787302E-01 4.68662003375673987E-04 7.22174680086039202E-05
2.20921212E-02 1.24970211313936264E-01 4.68662113258356476E-04 7.12012199879962692E-05
2.94570006E-02 1.24966743056656018E-01 4.68667631574513910E-04 6.62252075136863394E-05
3.68222056E-02 1.24963284653950790E-01 4.68678480479743436E-04 5.69782900494584187E-05
4.41877983E-02 1.24959829080678514E-01 4.68694634742095170E-04 4.33725730428729096E-05
5.15538416E-02 1.24956373949250077E-01 4.68716086962706502E-04 2.54287541159045499E-05
5.89202904E-02 1.24952918468886148E-01 4.68742835548613119E-04 3.14626115296657847E-06
6.62869844E-02 1.24949462418072615E-01 4.68774880426253639E-04 -2.34747849767769586E-05
7.36539869E-02 1.24946005642260244E-01 4.68812223177368387E-04 -5.44313110604664822E-05
8.10213613E-02 1.24942548044194884E-01 4.68854866037685244E-04 -8.97195757252475452E-05
8.83891708E-02 1.24939089545713478E-01 4.68902811753928769E-04 -1.29335387727688803E-04
9.57574783E-02 1.24935630074997375E-01 4.68956063534809440E-04 -1.73274229492735560E-04
1.03126347E-01 1.24932169562382497E-01 4.69014625035187851E-04 -2.21531301182168226E-04
1.10495839E-01 1.24928707938945296E-01 4.69078500349537895E-04 -2.74101532622815058E-04
1.17866018E-01 1.24925245135974999E-01 4.69147694010042956E-04 -3.30979583333941715E-04
1.25236946E-01 1.24921781084876629E-01 4.69222210984914098E-04 -3.92159842485591487E-04
1.32608686E-01 1.24918315717108167E-01 4.69302056677785946E-04 -4.57636425594529271E-04
1.39981299E-01 1.24914848964140304E-01 4.69387236926550302E-04 -5.27403173236977571E-04
1.47354847E-01 1.24911380757468132E-01 4.69477758002780706E-04 -6.01453646663183995E-04
1.54729392E-01 1.24907911028628776E-01 4.69573626610762015E-04 -6.79781126066216239E-04
1.62104709E-01 1.24904439844217702E-01 4.69674845844552063E-04 -7.62375360343335172E-04
1.69480821E-01 1.24900967153551479E-01 4.69781422093109061E-04 -8.49228083320236284E-04
1.76857790E-01 1.24897492887905526E-01 4.69893362661591549E-04 -9.40309505132035442E-04
1.84235679E-01 1.24894016978642178E-01 4.70010675286106907E-04 -1.03567948201444579E-03
1.91614547E-01 1.24890539357090255E-01 4.70133368132844541E-04 -1.13525228177821166E-03
1.98994457E-01 1.24887059954631230E-01 4.70261449796837664E-04 -1.23905442961897826E-03
2.06375469E-01 1.24883578702657594E-01 4.70394929300994239E-04 -1.34707166249211415E-03
2.13757644E-01 1.24880095532601043E-01 4.70533816095136540E-04 -1.45929419674537919E-03
2.21141042E-01 1.24876610375898547E-01 4.70678120054658904E-04 -1.57571210626105654E-03
2.28525722E-01 1.24873123164036051E-01 4.70827851479584049E-04 -1.69631516181595440E-03
2.35911746E-01 1.24869633828522120E-01 4.70983021093190739E-04 -1.82109282002427858E-03
2.43299171E-01 1.24866142300887953E-01 4.71143640040786360E-04 -1.95003421556305201E-03
2.50688057E-01 1.24862648512725966E-01 4.71309719888673734E-04 -2.08312816079239162E-03
2.58078419E-01 1.24859152415969718E-01 4.71481271608513019E-04 -2.22036233327002012E-03
2.65470046E-01 1.24855654069615032E-01 4.71658300966764493E-04 -2.36171962503318881E-03
2.72862998E-01 1.24852153404856878E-01 4.71840820129885671E-04 -2.50718732841336738E-03
2.80257334E-01 1.24848650352886531E-01 4.72028841682955525E-04 -2.65675241524425225E-03
2.87653111E-01 1.24845144844940498E-01 4.72222378628081802E-04 -2.81040153041043012E-03
2.95050388E-01 1.24841636812330736E-01 4.72421444383234145E-04 -2.96812097252345617E-03
3.02449222E-01 1.24838126186336773E-01 4.72626052780350048E-04 -3.12989668799800932E-03
3.09849672E-01 1.24834612898323039E-01 4.72836218064265346E-04 -3.29571426618878926E-03
3.17251793E-01 1.24831096879673753E-01 4.73051954890854262E-04 -3.46555893334686820E-03
3.24655642E-01 1.24827578061794883E-01 4.73273278325737911E-04 -3.63941554743892493E-03
3.32061275E-01 1.24824056376151585E-01 4.73500203842334196E-04 -3.81726859167622404E-03
3.39468747E-01 1.24820531754244915E-01 4.73732747320649791E-04 -3.99910216936371753E-03
3.46878113E-01 1.24817004127637493E-01 4.73970925045234196E-04 -4.18489999603442048E-03
3.54289428E-01 1.24813473427869290E-01 4.74214753703645106E-04 -4.37464539552736946E-03
3.61702745E-01 1.24809939586610782E-01 4.74464250384743554E-04 -4.56832129270934566E-03
3.69117874E-01 1.24806402652140144E-01 4.74719424069857429E-04 -4.76590365315509960E-03
3.76534820E-01 1.24802862578421395E-01 4.74980290447134831E-04 -4.96737292555272849E-03
3.83953640E-01 1.24799319296505673E-01 4.75246867207585388E-04 -5.17271039581571491E-03
3.91374385E-01 1.24795772737507124E-01 4.75519172440359123E-04 -5.38189694470699552E-03
3.98797111E-01 1.24792222832558725E-01 4.75797224631236489E-04 -5.59491303494041772E-03
4.06221869E-01 1.24788669512837971E-01 4.76081042660488963E-04 -5.81173869863264251E-03
4.13648711E-01 1.24785112709603199E-01 4.76370645800954537E-04 -6.03235353310820933E-03
4.21077690E-01 1.24781552354089262E-01 4.76666053716268893E-04 -6.25673669054846882E-03
4.28508857E-01 1.24777988377661742E-01 4.76967286458548087E-04 -6.48486687583710395E-03
4.35942261E-01 1.24774420711653733E-01 4.77274364466743594E-04 -6.71672233327562894E-03
4.43377953E-01 1.24770849287508256E-01 4.77587308564300162E-04 -6.95228084450837287E-03
4.50815983E-01 1.24767274036673190E-01 4.77906139957202946E-04 -7.19151971747605638E-03
4.58256398E-01 1.24763694890666701E-01 4.78230880231872912E-04 -7.43441578092668334E-03
4.65699248E-01 1.24760111781064276E-01 4.78561551352926654E-04 -7.68094537493559104E-03
4.73144579E-01 1.24756524639489580E-01 4.78898175661032223E-04 -7.93108434600816974E-03
4.80592278E-01 1.24752933474373162E-01 4.79240768484266754E-04 -8.18480258239755697E-03
4.88042289E-01 1.24749338267692106E-01 4.79589347636251917E-04 -8.44207108746336532E-03
4.95494660E-01 1.24745738950326118E-01 4.79943936067044009E-04 -8.70286389303538167E-03
5.02949437E-01 1.24742135453192168E-01 4.80304557099269305E-04 -8.96715452296386467E-03
5.10406668E-01 1.24738527707270813E-01 4.80671234426092748E-04 -9.23491597931994090E-03
5.17866397E-01 1.24734915643610028E-01 4.81043992108451716E-04 -9.50612073468368179E-03
5.25328672E-01 1.24731299193262396E-01 4.81422854573007424E-04 -9.78074072281949827E-03
5.32793536E-01 1.24727678287389260E-01 4.81807846609740812E-04 -1.00587473303261430E-02
5.40261034E-01 1.24724052857159595E-01 4.82198993369513905E-04 -1.03401113900472349E-02
5.47731208E-01 1.24720422833820746E-01 4.82596320361338435E-04 -1.06248031692095964E-02
5.55204101E-01 1.24716788148685087E-01 4.82999853450454366E-04 -1.09127923673020041E-02
5.62679756E-01 1.24713148733076998E-01 4.83409618855408941E-04 -1.12040481022017604E-02
5.70158212E-01 1.24709504518423483E-01 4.83825643145531796E-04 -1.14985389049776891E-02
5.77639512E-01 1.24705855436191101E-01 4.84247953238598286E-04 -1.17962327097047136E-02
5.85123694E-01 1.24702201417900047E-01 4.84676576398144837E-04 -1.20970968490316938E-02
5.92610796E-01 1.24698542395127163E-01 4.85111540230682005E-04 -1.24010980411675947E-02
