#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
1.59655471E+00 1.23542295714393582E-01 1.20452357198596151E-03 -5.34848799154359067E-02 4.71492681089864579E-04 6.00038046513044505E-04
1.61239691E+00 1.23524236603486895E-01 1.21448483091943964E-03 -5.37461519274782112E-02 4.73646976800578504E-04 6.06930771744362526E-04
1.62824647E+00 1.23506029995655450E-01 1.22460345735080425E-03 -5.39817123566602095E-02 4.75817447276060822E-04 6.13937871922287572E-04
1.64410306E+00 1.23487673982686286E-01 1.23488095384422349E-03 -5.41910999971408902E-02 4.78004103348507621E-04 6.21060636559699042E-04
1.65996635E+00 1.23469166635047783E-01 1.24531884459456554E-03 -5.43738784797796054E-02 4.80206957209028623E-04 6.28300382602336028E-04
1.67583603E+00 1.23450506000925567E-01 1.25591869118053096E-03 -5.45296371634624855E-02 4.82426031167556917E-04 6.35658470287019063E-04
1.69171178E+00 1.23431690104931643E-01 1.26668211187245801E-03 -5.46579919577268730E-02 4.84661367861152455E-04 6.43136322554673607E-04
1.70759328E+00 1.23412716946324358E-01 1.27761079864603211E-03 -5.47585860533500793E-02 4.86913037860864134E-04 6.50735442172304681E-04
1.72348022E+00 1.23393584496753445E-01 1.28870651822469051E-03 -5.48310904409630498E-02 4.89181136324971268E-04 6.58457412887958945E-04
1.73937228E+00 1.23374290697787506E-01 1.29997107803017458E-03 -5.48752034348529219E-02 4.91465758483844916E-04 6.66303865491383023E-04
1.75526917E+00 1.23354833458931071E-01 1.31140625541828742E-03 -5.48906346629161046E-02 4.93766955643174703E-04 6.74276407136207689E-04
1.77117058E+00 1.23335210657107411E-01 1.32301373623096947E-03 -5.48773435060691400E-02 4.96084700008242278E-04 6.82376559923150543E-04
1.78707622E+00 1.23315420137801210E-01 1.33479511869333180E-03 -5.48345998328403639E-02 4.98418888371884665E-04 6.90605764755966621E-04
1.80298579E+00 1.23295459716740802E-01 1.34675197764332543E-03 -5.47628317937554551E-02 5.00769378220337620E-04 6.98965445481958790E-04
1.81889901E+00 1.23275327180721053E-01 1.35888595255753220E-03 -5.46615452576142066E-02 5.03136034157080541E-04 7.07457096819608306E-04
1.83481561E+00 1.23255020286474795E-01 1.37119881713923292E-03 -5.45307072102687307E-02 5.05518764762550210E-04 7.16082353877163080E-04
1.85073532E+00 1.23234536757541327E-01 1.38369243106129880E-03 -5.43702271263714343E-02 5.07917511446679152E-04 7.24842943865375137E-04
1.86665787E+00 1.23213874281160068E-01 1.39636865959160837E-03 -5.41800499084915468E-02 5.10332236902298077E-04 7.33740605666158264E-04
1.88258302E+00 1.23193030506344073E-01 1.40922961387393033E-03 -5.39601519912677741E-02 5.12763061793634401E-04 7.42777329973032317E-04
1.89851053E+00 1.23172003037245570E-01 1.42227786189044096E-03 -5.37105409129210801E-02 5.15210346037111829E-04 7.51955570226240039E-04
1.91444016E+00 1.23150789420469559E-01 1.43551581109611329E-03 -5.34312549710457829E-02 5.17674283278913867E-04 7.61277625432244388E-04
1.93037171E+00 1.23129387143762231E-01 1.44894515675820308E-03 -5.31223632413480099E-02 5.20154575112331450E-04 7.70745088372570527E-04
1.94630496E+00 1.23107793651142189E-01 1.46256740561639281E-03 -5.27839654306155870E-02 5.22650761937582843E-04 7.80359368566418705E-04
1.96223973E+00 1.23086006352501776E-01 1.47638441933415558E-03 -5.24161911761309163E-02 5.25162532721189994E-04 7.90122235098517675E-04
1.97817583E+00 1.23064022619747679E-01 1.49039872247862834E-03 -5.20191995175783919E-02 5.27689870645014873E-04 8.00036124371625041E-04
1.99411310E+00 1.23041839771465447E-01 1.50461273332066353E-03 -5.15931781749245366E-02 5.30232686800561899E-04 8.10103371098337449E-04
2.01005138E+00 1.23019455069658029E-01 1.51902802142642851E-03 -5.11383432849596212E-02 5.32790511137964094E-04 8.20325465663928970E-04
2.02599056E+00 1.22996865736856392E-01 1.53364648571094201E-03 -5.06549390789217541E-02 5.35363073510328213E-04 8.30704231102233196E-04
2.04193050E+00 1.22974068954938592E-01 1.54847228724000062E-03 -5.01432365498034535E-02 5.37951397579820466E-04 8.41243755401916891E-04
2.05787110E+00 1.22951061809124781E-01 1.56351333540831624E-03 -4.96035322662617892E-02 5.40558572669830512E-04 8.51951879147532431E-04
2.07381229E+00 1.22927841166445478E-01 1.57876745518249675E-03 -4.90361457145998825E-02 5.43181575950629422E-04 8.62826366965558549E-04
2.08975398E+00 1.22904403899162518E-01 1.59423537509351576E-03 -4.84414214509116328E-02 5.45819113393055592E-04 8.73867887588929940E-04
2.10569614E+00 1.22880746883013328E-01 1.60991890349081353E-03 -4.78197291106905384E-02 5.48470501647271153E-04 8.85078189306835587E-04
2.12163872E+00 1.22856866971469428E-01 1.62582032443712868E-03 -4.71714727769595235E-02 5.51135311674879930E-04 8.96459496006733248E-04
2.13758173E+00 1.22832760977061750E-01 1.64194233747836336E-03 -4.64970520952807595E-02 5.53813332411241875E-04 9.08014446928197098E-04
2.15352515E+00 1.22808425656480216E-01 1.65828804837669886E-03 -4.57969077929507445E-02 5.56504554204773636E-04 9.19746087291739632E-04
2.16946902E+00 1.22783857697797413E-01 1.67486455976317513E-03 -4.50714926091167964E-02 5.59211311103534098E-04 9.31661458790801218E-04
2.18541338E+00 1.22759053599507270E-01 1.69168112254527211E-03 -4.43212771906549216E-02 5.61937016292975307E-04 9.43769754858308357E-04
2.20135831E+00 1.22734009556175638E-01 1.70873473020537810E-03 -4.35467475237609689E-02 5.64677606773164348E-04 9.56067919378147078E-04
2.21730387E+00 1.22708721789926187E-01 1.72602654946709300E-03 -4.27484092100131885E-02 5.67431538614172654E-04 9.68557064814290969E-04
2.23325018E+00 1.22683186535194375E-01 1.74355878651803612E-03 -4.19267843263653114E-02 5.70197880384170339E-04 9.81239337687487417E-04
2.24919737E+00 1.22657385788403836E-01 1.76133169009602924E-03 -4.10820947362853517E-02 5.72975721944276478E-04 9.94115452403784633E-04
2.26514559E+00 1.22631324304196765E-01 1.77934962828205263E-03 -4.02157609965183710E-02 5.75764641856743630E-04 1.00718938377460099E-03
2.28109501E+00 1.22605001034567382E-01 1.79763051787638212E-03 -3.93278279002021100E-02 5.78573270625853302E-04 1.02047886123158606E-03
2.29704583E+00 1.22578412466131575E-01 1.81617360480093104E-03 -3.84188311671450969E-02 5.81398411597332829E-04 1.03398302901510481E-03
2.31299826E+00 1.22551554358473286E-01 1.83497693758590333E-03 -3.74893491684397326E-02 5.84236056561984935E-04 1.04769985493229621E-03
2.32895253E+00 1.22524422361120947E-01 1.85404249625156694E-03 -3.65399689485439369E-02 5.87084555514418623E-04 1.06163123406808691E-03
2.34490890E+00 1.22497012092274316E-01 1.87337268664030396E-03 -3.55712852656032211E-02 5.89942423337717404E-04 1.07577947829847007E-03
2.36086765E+00 1.22469319167688648E-01 1.89297525997276670E-03 -3.45838999436899677E-02 5.92811647641644035E-04 1.09015223340815570E-03
2.37682908E+00 1.22441339015133058E-01 1.91286838716283832E-03 -3.35784216637295754E-02 5.95701427895678872E-04 1.10476755907560351E-03
2.39279351E+00 1.22413066348520574E-01 1.93304992630412113E-03 -3.25554630410856347E-02 5.98607454040701761E-04 1.11962321641867154E-03
2.40876128E+00 1.22384495810679422E-01 1.95351834567004945E-03 -3.15156371255895379E-02 6.01525111078920149E-04 1.13471756766151039E-03
2.42473275E+00 1.22355622199525629E-01 1.97427776197947429E-03 -3.04595643397307068E-02 6.04453549318434728E-04 1.15005460417951888E-03
2.44070803E+00 1.22326440834096717E-01 1.99533439578296161E-03 -2.93878863986948395E-02 6.07393573548135760E-04 1.16564050307316593E-03
2.45668596E+00 1.22296949282928807E-01 2.01669379886408118E-03 -2.83013350470792228E-02 6.10346383687089696E-04 1.18148121040927796E-03
2.47266689E+00 1.22267142161028519E-01 2.03836159958760421E-03 -2.72005460007484871E-02 6.13312124814811670E-04 1.19758223225393525E-03
2.48865124E+00 1.22237013888776641E-01 2.06034255288992671E-03 -2.60861532173688807E-02 6.16290668116781216E-04 1.21394819234445987E-03
2.50463939E+00 1.22206558738119739E-01 2.08264060867666525E-03 -2.49587888092903006E-02 6.19279754737995765E-04 1.23058289780438620E-03
2.52063180E+00 1.22175770935558647E-01 2.10526252243066741E-03 -2.38190836075250802E-02 6.22281542986357510E-04 1.24749294508459370E-03
2.53662891E+00 1.22144644499680557E-01 2.12821343943033186E-03 -2.26676680045416121E-02 6.25293765400627716E-04 1.26468330881998625E-03
2.55263118E+00 1.22113173365643909E-01 2.15150026236989381E-03 -2.15051690259593156E-02 6.28317217254280086E-04 1.28216070486272490E-03
2.56863913E+00 1.22081351290764667E-01 2.17512926415034703E-03 -2.03322111997976500E-02 6.31351040853244446E-04 1.29993120562899587E-03
2.58465324E+00 1.22049171902514547E-01 2.19910752571545040E-03 -1.91494151581221503E-02 6.34395592968669229E-04 1.31800167560628171E-03
2.60067406E+00 1.22016628657616089E-01 2.22344203219680073E-03 -1.79573977008094313E-02 6.37450229949977263E-04 1.33637886809380131E-03
2.61670214E+00 1.21983714860239720E-01 2.24814037798530802E-03 -1.67567712340242272E-02 6.40514747378111995E-04 1.35507012908494683E-03
2.63273803E+00 1.21950423647460240E-01 2.27321126097561462E-03 -1.55481437920191728E-02 6.43590517989183104E-04 1.37408389133916536E-03
2.64878232E+00 1.21916747917109422E-01 2.29866249967723008E-03 -1.43321188972200322E-02 6.46677996555408089E-04 1.39342769337793063E-03
2.66483560E+00 1.21882680371449295E-01 2.32450220705846975E-03 -1.31092946834071439E-02 6.49776789453392653E-04 1.41310935089868930E-03
2.68089653E+00 1.21848217806476339E-01 2.35076322847981890E-03 -1.18804159142294179E-02 6.52905331751318973E-04 1.43316215872615611E-03
2.69696513E+00 1.21813352223218610E-01 2.37742876752606355E-03 -1.06461316185441825E-02 6.56049692738059644E-04 1.45356931596645443E-03
2.71304201E+00 1.21778075006776162E-01 2.40450258944054822E-03 -9.40701538449049968E-03 6.59207958335918413E-04 1.47433432127573399E-03
2.72912780E+00 1.21742377763025419E-01 2.43199199553159216E-03 -8.16364054424303237E-03 6.62378378983510081E-04 1.49546417310463648E-03
2.74522314E+00 1.21706252059589654E-01 2.45990430248256868E-03 -6.91657982618751593E-03 6.65558959978577113E-04 1.51696586020575331E-03
2.76132869E+00 1.21669689355232549E-01 2.48824727374726516E-03 -5.66639643004183263E-03 6.68750590885332924E-04 1.53884679576034777E-03
2.77744512E+00 1.21632680930232148E-01 2.51702779195187108E-03 -4.41364552754231615E-03 6.71952142100673425E-04 1.56111349036128265E-03
2.79357311E+00 1.21595217980420264E-01 2.54625360398395579E-03 -3.15887451288345217E-03 6.75163304750687576E-04 1.58377329302833957E-03
2.80971337E+00 1.21557291601516196E-01 2.57593269092831279E-03 -1.90262362308563754E-03 6.78381101984681153E-04 1.60683376078575406E-03
2.82586660E+00 1.21518892805808562E-01 2.60607388278295609E-03 -6.45426539463459957E-04 6.81604167028591846E-04 1.63030327324839228E-03
2.84203353E+00 1.21480012473757601E-01 2.63668653835094548E-03 6.12190146403033663E-04 6.84834111143825639E-04 1.65419071396725472E-03
2.85821485E+00 1.21440641406261998E-01 2.66777980611834905E-03 1.86963286563714874E-03 6.88070560772311877E-04 1.67850474881633179E-03
2.87440837E+00 1.21400777389791326E-01 2.69935799657416769E-03 3.12639661944559945E-03 6.91312068209415788E-04 1.70325040244837856E-03
2.89061484E+00 1.21360411079870806E-01 2.73143224752042148E-03 4.38170081231771709E-03 6.94559091812956952E-04 1.72843829772765384E-03
2.90683501E+00 1.21319532854392079E-01 2.76401634053432101E-03 5.63518158357902404E-03 6.97814951050838720E-04 1.75408168192865330E-03
2.92306963E+00 1.21278132628610397E-01 2.79712839060767930E-03 6.88632533906252068E-03 7.01084755693844454E-04 1.78019812602192747E-03
2.93931947E+00 1.21236199499624234E-01 2.83079123896727309E-03 8.13464458066430474E-03 7.04374964876579800E-04 1.80680993784429868E-03
2.95558531E+00 1.21193721314253891E-01 2.86502431135971609E-03 9.37966059875545988E-03 7.07688188210289846E-04 1.83393604568910938E-03
2.97186794E+00 1.21150684764301991E-01 2.89983105336373993E-03 1.06209115177286553E-02 7.11019284334496937E-04 1.86157943105184453E-03
2.98816814E+00 1.21107076451819895E-01 2.93521304771555101E-03 1.18579548666314805E-02 7.14363193620463281E-04 1.88974118757410047E-03
3.00448673E+00 1.21062883391652429E-01 2.97117914489457855E-03 1.30903529785363487E-02 7.17719725868390043E-04 1.91842962112447101E-03
3.02082451E+00 1.21018092772044242E-01 3.00774055435942605E-03 1.43176574515303471E-02 7.21089251599829357E-04 1.94765535182565949E-03
3.03718119E+00 1.20972694764577629E-01 3.04490404569128081E-03 1.55393397105126670E-02 7.24467557791665519E-04 1.97742502337167839E-03
3.05355548E+00 1.20926682514822970E-01 3.08267548031957708E-03 1.67548431319476908E-02 7.27852866388782409E-04 2.00774483396128902E-03
3.06994818E+00 1.20880043200043183E-01 3.12106605877010817E-03 1.79637631236890701E-02 7.31243919429407736E-04 2.03862534429786069E-03
3.08636013E+00 1.20832763790288705E-01 3.16008784629613973E-03 1.91656969649619917E-02 7.34640013442229914E-04 2.07007796175050522E-03
3.10279217E+00 1.20784830981987099E-01 3.19975426799565775E-03 2.03602509604484290E-02 7.38041421315179186E-04 2.10211544096455816E-03
3.11924514E+00 1.20736231102663197E-01 3.24007986918069214E-03 2.15470350782520186E-02 7.41448902539496284E-04 2.13475165170797778E-03
3.13571988E+00 1.20686949996529763E-01 3.28108040322842550E-03 2.27256685394267924E-02 7.44863132420586771E-04 2.16800167630182370E-03
3.15221724E+00 1.20636972904359527E-01 3.32277345652048700E-03 2.38957809447051597E-02 7.48285078190170927E-04 2.20188244580394590E-03
3.16873807E+00 1.20586284348297046E-01 3.36518133882002420E-03 2.50570059487482677E-02 7.51721332826416934E-04 2.23641564219666808E-03
3.18528322E+00 1.20534867956781810E-01 3.40832137618725817E-03 2.62089676626440851E-02 7.55170380903967325E-04 2.27161800357623695E-03
3.20185293E+00 1.20482708544365352E-01 3.45220560294128226E-03 2.73512880618774733E-02 7.58628901207768365E-04 2.30750130841071927E-03
3.21844531E+00 1.20429797472345487E-01 3.49683677078926674E-03 2.84834483360474205E-02 7.62093727336796297E-04 2.34406913206250921E-03
