#  time, MeanKE MeanKEDR MeanP
0 1.24699045417061311E-01 4.67622748076602565E-04 -1.14385921606686266E-17
2.94524311E-02 1.24677469560004209E-01 5.24481303374515974E-04 9.35628487698989572E-04
5.89828090E-02 1.24660110353930320E-01 5.24545772544483314E-04 9.30456480333824876E-04
8.85220048E-02 1.24644105496917304E-01 5.24715920718871621E-04 8.05103477914642044E-04
1.18073324E-01 1.24628482458927256E-01 5.24987190580116663E-04 6.23239404061964918E-04
1.47640497E-01 1.24612912898240683E-01 5.25358439136778990E-04 3.77372238001537211E-04
1.77227363E-01 1.24597283932277481E-01 5.25829772753860043E-04 6.76010274035573612E-05
2.06837749E-01 1.24581554534920452E-01 5.26401816396559205E-04 -3.05960234385402015E-04
2.36470877E-01 1.24565710070274643E-01 5.27075360695816101E-04 -7.42469276550311997E-04
2.66114703E-01 1.24549749962501455E-01 5.27851020089804140E-04 -1.24110589830099343E-03
2.95773155E-01 1.24533667835851569E-01 5.28729817822355111E-04 -1.80098182351154227E-03
3.25450087E-01 1.24517458210803192E-01 5.29712936030069317E-04 -2.42115064853945603E-03
3.55149270E-01 1.24501115905603033E-01 5.30801693920263497E-04 -3.10057872440632713E-03
3.84874376E-01 1.24484635837869326E-01 5.31997542547118108E-04 -3.83813724351531049E-03
4.14628971E-01 1.24468012960420302E-01 5.33302060202340547E-04 -4.63259727715242819E-03
4.44416499E-01 1.24451242242130666E-01 5.34716947924549586E-04 -5.48262425924241244E-03
4.74240271E-01 1.24434318664086468E-01 5.36244024946793394E-04 -6.38677206867368716E-03
5.04103458E-01 1.24417237221095114E-01 5.37885224011221781E-04 -7.34347680541142314E-03
5.34009077E-01 1.24399992925208591E-01 5.39642586520094761E-04 -8.35105033519626012E-03
5.63959987E-01 1.24382580810112220E-01 5.41518257509673146E-04 -9.40767367543552356E-03
5.93958875E-01 1.24364995935972639E-01 5.43514480442981230E-04 -1.05113903020402060E-02
6.24008253E-01 1.24347233394586670E-01 5.45633591818545463E-04 -1.16600994634464983E-02
6.54110447E-01 1.24329288314766778E-01 5.47878015576563058E-04 -1.28515495977386731E-02
6.84267596E-01 1.24311155867920645E-01 5.50250257260307199E-04 -1.40833319565668545E-02
7.14473181E-01 1.24292836374794213E-01 5.52752218980919548E-04 -1.53525219940360957E-02
7.44724775E-01 1.24274327757480804E-01 5.55386056501803722E-04 -1.66561666154996305E-02
7.75024693E-01 1.24255625063433295E-01 5.58154366995499795E-04 -1.79913485346644975E-02
8.05375052E-01 1.24236723406294117E-01 5.61059834589401640E-04 -1.93549883971965465E-02
8.35777763E-01 1.24217617962999086E-01 5.64105202005830541E-04 -2.07438361394694480E-02
8.66234532E-01 1.24198303976685590E-01 5.67293263940043179E-04 -2.21544679584201390E-02
8.96746854E-01 1.24178776761492748E-01 5.70626860309211750E-04 -2.35832843704838931E-02
9.27316010E-01 1.24159031707762865E-01 5.74108869389883801E-04 -2.50265094651347698E-02
9.57943067E-01 1.24139064287106304E-01 5.77742200865300100E-04 -2.64801915073394692E-02
9.88628879E-01 1.24118870057089756E-01 5.81529788804219651E-04 -2.79402050457232716E-02
1.01937408E+00 1.24098444665409188E-01 5.85474584591240540E-04 -2.94022546817970104E-02
1.05017911E+00 1.24077783853433210E-01 5.89579549829520252E-04 -3.08618806400261583E-02
1.08104416E+00 1.24056883459003259E-01 5.93847649246066409E-04 -3.23144662555347323E-02
1.11196925E+00 1.24035739418374077E-01 5.98281843646212663E-04 -3.37552474639505953E-02
1.14295418E+00 1.24014347767166369E-01 6.02885082979323877E-04 -3.51793243836101485E-02
1.17399854E+00 1.23992704640207521E-01 6.07660299585637215E-04 -3.65816751187736725E-02
1.20510174E+00 1.23970806270141204E-01 6.12610401696008140E-04 -3.79571719066498850E-02
1.23626299E+00 1.23948648984688617E-01 6.17738267256850927E-04 -3.93005996098295327E-02
1.26748134E+00 1.23926229202454635E-01 6.23046738154018525E-04 -4.06066764429879809E-02
1.29875562E+00 1.23903543427176271E-01 6.28538614911860680E-04 -4.18700768229938736E-02
1.33008455E+00 1.23880588240323095E-01 6.34216651946717695E-04 -4.30854562604177510E-02
1.36146666E+00 1.23857360291968491E-01 6.40083553457682628E-04 -4.42474781776108980E-02
1.39290035E+00 1.23833856289858601E-01 6.46141970041693922E-04 -4.53508424731670912E-02
1.42438388E+00 1.23810072986630507E-01 6.52394496124169133E-04 -4.63903155842564086E-02
1.45591540E+00 1.23786007165137241E-01 6.58843668299619305E-04 -4.73607617536989517E-02
1.48749294E+00 1.23761655621861907E-01 6.65491964677673940E-04 -4.82571751647259475E-02
1.51911445E+00 1.23737015148421906E-01 6.72341805328352093E-04 -4.90747125710470911E-02
1.55077780E+00 1.23712082511184721E-01 6.79395553916014899E-04 -4.98087260175888238E-02
1.58248081E+00 1.23686854429035265E-01 6.86655520605207481E-04 -5.04547952213040274E-02
1.61422123E+00 1.23661327549357949E-01 6.94123966314438563E-04 -5.10087718205010365E-02
1.64599682E+00 1.23635498422362378E-01 7.01803108381960175E-04 -5.14667446462356015E-02
1.67780530E+00 1.23609363473555250E-01 7.09695127707560226E-04 -5.18252066014602553E-02
1.70964442E+00 1.23582918975092201E-01 7.17802177416227241E-04 -5.20809274782108242E-02
1.74151196E+00 1.23556161015371577E-01 7.26126393083598230E-04 -5.22310715549303833E-02
1.77340574E+00 1.23529085467467756E-01 7.34669904558716961E-04 -5.22731882146328652E-02
1.80532365E+00 1.23501687956333761E-01 7.43434849405141666E-04 -5.22052484715445422E-02
1.83726367E+00 1.23473963824909855E-01 7.52423387975987277E-04 -5.20256053773497859E-02
1.86922391E+00 1.23445908099198379E-01 7.61637720127460172E-04 -5.17331031694156784E-02
1.90120258E+00 1.23417515452433749E-01 7.71080103571337321E-04 -5.13269799815927116E-02
1.93319805E+00 1.23388780168346771E-01 7.80752873857739216E-04 -5.08069355643871942E-02
1.96520886E+00 1.23359696103597330E-01 7.90658465976816016E-04 -5.01731074680156139E-02
1.99723373E+00 1.23330256649374193E-01 8.00799437565205248E-04 -4.94260696859844320E-02
2.02927159E+00 1.23300454692148259E-01 8.11178493702747160E-04 -4.85668237759540322E-02
2.06132159E+00 1.23270282573534576E-01 8.21798513286813004E-04 -4.75967865522953712E-02
2.09338311E+00 1.23239732049193390E-01 8.32662576975500761E-04 -4.65177745278342047E-02
2.12545580E+00 1.23208794246668904E-01 8.43773996696870138E-04 -4.53319854202731062E-02
2.15753956E+00 1.23177459622028460E-01 8.55136346729746416E-04 -4.40419770874102556E-02
2.18963459E+00 1.23145717915155037E-01 8.66753496372152095E-04 -4.26506442919332984E-02
2.22174135E+00 1.23113558103494267E-01 8.78629644226631480E-04 -4.11611937162229408E-02
2.25386062E+00 1.23080968354052453E-01 8.90769354147544212E-04 -3.95771176626531149E-02
2.28599349E+00 1.23047935973403702E-01 9.03177592913524392E-04 -3.79021668739676423E-02
2.31814137E+00 1.23014447355445700E-01 9.15859769708105508E-04 -3.61403229004247581E-02
2.35030596E+00 1.22980487926619794E-01 9.28821777511940169E-04 -3.42957704227169202E-02
2.38248930E+00 1.22946042088292712E-01 9.42070036529637101E-04 -3.23728699136961173E-02
2.41469376E+00 1.22911093155972401E-01 9.55611539792488901E-04 -3.03761309876451994E-02
2.44692202E+00 1.22875623295019248E-01 9.69453901096531162E-04 -2.83101867492946344E-02
2.47917707E+00 1.22839613452495278E-01 9.83605405457620846E-04 -2.61797694102175980E-02
2.51146222E+00 1.22803043284776980E-01 9.98075062300781682E-04 -2.39896873959465594E-02
2.54378087E+00 1.22765891344170736E-01 1.01287256492105476E-03 -2.17448196294476939E-02
2.57612033E+00 1.22728154074691356E-01 1.02800130260205535E-03 -1.94512257007883882E-02
2.60848400E+00 1.22689808740148926E-01 1.04347136635878730E-03 -1.71139629915523193E-02
2.64087557E+00 1.22650831017047240E-01 1.05929431400090222E-03 -1.47380648965873082E-02
2.67329908E+00 1.22611194915408908E-01 1.07548270269778386E-03 -1.23285257003827968E-02
2.70575883E+00 1.22570872682233906E-01 1.09205016617094637E-03 -9.89029669368919097E-03
