#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction MeanStrainRate
5.77930359E-01 1.24617013326268067E-01 5.44212240617661294E-04 -1.13958253835447602E-02 6.39492353934000105E-05 6.03209879908076676E-05 5.65609323978946033E-01
5.92908945E-01 1.24608761280102953E-01 5.45407920300179845E-04 -1.19893582057204549E-02 6.41869972060277937E-05 6.06585597905694634E-05 5.66204206747337402E-01
6.07898450E-01 1.24600480263631672E-01 5.46637303575276128E-04 -1.25949524250917010E-02 6.44267034563964690E-05 6.10045728947056611E-05 5.66806468700899235E-01
6.22899199E-01 1.24592169615606749E-01 5.47900726858172862E-04 -1.32123268902353506E-02 6.46683323686263260E-05 6.13591451720051610E-05 5.67416017554321583E-01
6.37911504E-01 1.24583828674926317E-01 5.49198536256508148E-04 -1.38411904976045788E-02 6.49118696684379066E-05 6.17223989366301798E-05 5.68032782370721856E-01
6.52935668E-01 1.24575456780632796E-01 5.50531087301802226E-04 -1.44812419423988887E-02 6.51573078732871125E-05 6.20944607762475664E-05 5.68656712321337743E-01
6.67971980E-01 1.24567053271917194E-01 5.51898744683932785E-04 -1.51321694747505314E-02 6.54046454894582972E-05 6.24754613855344745E-05 5.69287775436453036E-01
6.83020716E-01 1.24558617488140275E-01 5.53301882006196235E-04 -1.57936506606775572E-02 6.56538856646139707E-05 6.28655354225150965E-05 5.69925956914907217E-01
6.98082141E-01 1.24550148768834051E-01 5.54740881565597070E-04 -1.64653521478292861E-02 6.59050339647123090E-05 6.32648213920903403E-05 5.70571256370753455E-01
7.13156505E-01 1.24541646453709284E-01 5.56216134155009261E-04 -1.71469294365364650E-02 6.61580955710315837E-05 6.36734615533974965E-05 5.71223683662468340E-01
7.28244047E-01 1.24533109882664389E-01 5.57728038881631161E-04 -1.78380266624460146E-02 6.64130730738730999E-05 6.40916018451883712E-05 5.71883253945735581E-01
7.43344990E-01 1.24524538395785922E-01 5.59277002996851525E-04 -1.85382763835136161E-02 6.66699661396940262E-05 6.45193918245322485E-05 5.72549983849027555E-01
7.58459546E-01 1.24515931333354896E-01 5.60863441734726692E-04 -1.92472993820849390E-02 6.69287731366366548E-05 6.49569846159542052E-05 5.73223890723284835E-01
7.73587912E-01 1.24507288035840560E-01 5.62487778156890565E-04 -1.99647044752103570E-02 6.71894935275803041E-05 6.54045368687161357E-05 5.73904995120067762E-01
7.88730273E-01 1.24498607843900627E-01 5.64150443000851305E-04 -2.06900883396148594E-02 6.74521297810019214E-05 6.58622087191964813E-05 5.74593324721002552E-01
8.03886799E-01 1.24489890098378034E-01 5.65851874528243903E-04 -2.14230353504699100E-02 6.77166883348883150E-05 6.63301637546077167E-05 5.75288917728255411E-01
8.19057647E-01 1.24481134140272551E-01 5.67592518369452407E-04 -2.21631174348143646E-02 6.79831797670506812E-05 6.68085689746763758E-05 5.75991824808505304E-01
8.34242959E-01 1.24472339310741309E-01 5.69372827362692744E-04 -2.29098939423103935E-02 6.82516184763555593E-05 6.72975947492394846E-05 5.76702109652605599E-01
8.49442865E-01 1.24463504951054585E-01 5.71193261386703953E-04 -2.36629115345924103E-02 6.85220220982818960E-05 6.77974147711629601E-05 5.77419848547083170E-01
8.64656413E-01 1.24454631024484549E-01 5.73054155395095262E-04 -2.44216503039022294E-02 6.87943916373628993E-05 6.83081698379136003E-05 5.78145129314132644E-01
8.79883708E-01 1.24445716877456924E-01 5.74955974832546432E-04 -2.51856307216184842E-02 6.90687486872050023E-05 6.88300379581336421E-05 5.78877998269673011E-01
8.95124888E-01 1.24436761828262771E-01 5.76899197804542460E-04 -2.59543629673573070E-02 6.93451168033775654E-05 6.93632019665646948E-05 5.79618560489721824E-01
9.10380077E-01 1.24427765195309625E-01 5.78884309068539420E-04 -2.67273444136215087E-02 6.96235201191846268E-05 6.99078478668330237E-05 5.80366930458220631E-01
9.25649388E-01 1.24418726297001972E-01 5.80911799843843862E-04 -2.75040597465479840E-02 6.99039830771213744E-05 7.04641647711874524E-05 5.81123228558402927E-01
9.40932916E-01 1.24409644451722257E-01 5.82982167616929352E-04 -2.82839809871586433E-02 7.01865304073737113E-05 7.10323448380787938E-05 5.81887580375835434E-01
9.56230745E-01 1.24400518977789434E-01 5.85095915941803409E-04 -2.90665675346036094E-02 7.04711872848311406E-05 7.16125832075117214E-05 5.82660116500641201E-01
9.71542942E-01 1.24391349193460871E-01 5.87253554235290620E-04 -2.98512662401060093E-02 7.07579795575238266E-05 7.22050779341256826E-05 5.83440972707556016E-01
9.86869562E-01 1.24382134416921725E-01 5.89455597567059976E-04 -3.06375115090862273E-02 7.10469339460536290E-05 7.28100299179500237E-05 5.84230290308692002E-01
1.00221065E+00 1.24372873966277372E-01 5.91702566444255048E-04 -3.14247254393984210E-02 7.13380781510905256E-05 7.34276428328288380E-05 5.85028216475182439E-01
1.01756622E+00 1.24363567159566910E-01 5.93994986590827621E-04 -3.22123179891661560E-02 7.16314408499902537E-05 7.40581230525393916E-05 5.85834904388176980E-01
1.03293630E+00 1.24354213314746609E-01 5.96333388721727222E-04 -3.29996871837082151E-02 7.19270515968022339E-05 7.47016795747000633E-05 5.86650513163947784E-01
1.04832088E+00 1.24344811749701384E-01 5.98718308312315927E-04 -3.37862193566237992E-02 7.22249406577164517E-05 7.53585239426608018E-05 5.87475207568190050E-01
1.06371994E+00 1.24335361782243178E-01 6.01150285363456554E-04 -3.45712894307334123E-02 7.25251388183363707E-05 7.60288701656370398E-05 5.88309157577552644E-01
1.07913347E+00 1.24325862730100975E-01 6.03629864163049445E-04 -3.53542612375209314E-02 7.28276771944706241E-05 7.67129346375569035E-05 5.89152537862363768E-01
1.09456141E+00 1.24316313910911816E-01 6.06157593044869903E-04 -3.61344878785014867E-02 7.31325870683341894E-05 7.74109360551380701E-05 5.90005527259916840E-01
1.11000371E+00 1.24306714642215044E-01 6.08734024145643157E-04 -3.69113121281542875E-02 7.34398997603343532E-05 7.81230953358898146E-05 5.90868308289359989E-01
1.12546030E+00 1.24297064241412500E-01 6.11359713161560092E-04 -3.76840668807559495E-02 7.37496465359483290E-05 7.88496355368497129E-05 5.91741066734992938E-01
1.14093109E+00 1.24287362025752246E-01 6.14035219105349612E-04 -3.84520756394411689E-02 7.40618585396809928E-05 7.95907817749200841E-05 5.92623991300513131E-01
1.15641600E+00 1.24277607312276869E-01 6.16761104065138626E-04 -3.92146530523394821E-02 7.43765667447635943E-05 8.03467611497512250E-05 5.93517273318975969E-01
1.17191491E+00 1.24267799417775410E-01 6.19537932966148538E-04 -3.99711054928960016E-02 7.46938019078381449E-05 8.11178026701355744E-05 5.94421106493708606E-01
1.18742770E+00 1.24257937658720591E-01 6.22366273336375951E-04 -4.07207316859069732E-02 7.50135945210761088E-05 8.19041371848555101E-05 5.95335686645366735E-01
1.20295424E+00 1.24248021351199195E-01 6.25246695077269162E-04 -4.14628233796871665E-02 7.53359747583389827E-05 8.27059973189169602E-05 5.96261211446328709E-01
1.21849438E+00 1.24238049810824147E-01 6.28179770240063330E-04 -4.21966660636612020E-02 7.56609724156820113E-05 8.35236174160620628E-05 5.97197880132695147E-01
1.23404795E+00 1.24228022352651263E-01 6.31166072808870865E-04 -4.29215397317509323E-02 7.59886168489729068E-05 8.43572334884232629E-05 5.98145893193171685E-01
1.24961480E+00 1.24217938291078384E-01 6.34206178491035543E-04 -4.36367196908108435E-02 7.63189369122650930E-05 8.52070831741504411E-05 5.99105452040001096E-01
1.26519474E+00 1.24207796939740475E-01 6.37300664515622257E-04 -4.43414774124200745E-02 7.66519609002718356E-05 8.60734057039140680E-05 6.00076758670278543E-01
1.28078758E+00 1.24197597611393304E-01 6.40450109440966905E-04 -4.50350814288069320E-02 7.69877164972304970E-05 8.69564418772070783E-05 6.01060015325542318E-01
1.29639311E+00 1.24187339617802123E-01 6.43655092972213400E-04 -4.57167982701351533E-02 7.73262307331599118E-05 8.78564340495617893E-05 6.02055424155485630E-01
1.31201111E+00 1.24177022269611845E-01 6.46916195790298780E-04 -4.63858934434243989E-02 7.76675299475302494E-05 8.87736261319434244E-05 6.03063186888564196E-01
1.32764137E+00 1.24166644876216328E-01 6.50233999394000560E-04 -4.70416324484144235E-02 7.80116397598013645E-05 8.97082636038588498E-05 6.04083504509568270E-01
1.34328365E+00 1.24156206745618905E-01 6.53609085956940224E-04 -4.76832818324765886E-02 7.83585850461582858E-05 9.06605935419717865E-05 6.05116576942444140E-01
1.35893770E+00 1.24145707184286871E-01 6.57042038202268106E-04 -4.83101102795899170E-02 7.87083899221360756E-05 9.16308646663627088E-05 6.06162602736141642E-01
1.37460328E+00 1.24135145496992630E-01 6.60533439297796639E-04 -4.89213897317136159E-02 7.90610777313291934E-05 9.26193274070217029E-05 6.07221778751502073E-01
1.39028011E+00 1.24124520986641187E-01 6.64083872775578037E-04 -4.95163965398947303E-02 7.94166710410942325E-05 9.36262339938495798E-05 6.08294299848180398E-01
1.40596792E+00 1.24113832954098641E-01 6.67693922480938986E-04 -5.00944126432940270E-02 7.97751916470644437E-05 9.46518385746479118E-05 6.09380358571554814E-01
1.42166644E+00 1.24103080697982329E-01 6.71364172557570044E-04 -5.06547267703312681E-02 8.01366605893259905E-05 9.56963973670491637E-05 6.10480144840364503E-01
1.43737539E+00 1.24092263514449588E-01 6.75095207477162851E-04 -5.11966356625013844E-02 8.05010981840789707E-05 9.67601688521181483E-05 6.11593845636118294E-01
1.45309445E+00 1.24081380696969543E-01 6.78887612122723366E-04 -5.17194453112511734E-02 8.08685240750192744E-05 9.78434140181401972E-05 6.12721644695687018E-01
1.46882334E+00 1.24070431536061468E-01 6.82741971933033894E-04 -5.22224722107606856E-02 8.12389573072163919E-05 9.89463966613166512E-05 6.13863722207722451E-01
1.48456175E+00 1.24059415319018762E-01 6.86658873108592516E-04 -5.27050446175683432E-02 8.16124164216287237E-05 1.00069383743116216E-04 6.15020254513798492E-01
1.50030935E+00 1.24048331329607242E-01 6.90638902864770831E-04 -5.31665038133537562E-02 8.19889195589551333E-05 1.01212645789506553E-04 6.16191413814510924E-01
1.51606584E+00 1.24037178847748758E-01 6.94682649695297087E-04 -5.36062053686662543E-02 8.23684845473419421E-05 1.02376457294585605E-04 6.17377367880905026E-01
1.53183088E+00 1.24025957149152627E-01 6.98790703582481253E-04 -5.40235203993610566E-02 8.27511289326716894E-05 1.03561097064605682E-04 6.18578279771219708E-01
1.54760415E+00 1.24014665504962415E-01 7.02963656071591285E-04 -5.44178368147866173E-02 8.31368699006580428E-05 1.04766848419626335E-04 6.19794307553402146E-01
1.56338531E+00 1.24003303181347460E-01 7.07202100134673973E-04 -5.47885605489062816E-02 8.35257240482258323E-05 1.05993999177401990E-04 6.21025604033652145E-01
1.57917402E+00 1.23991869439103550E-01 7.11506629797529111E-04 -5.51351167724197858E-02 8.39177069965269993E-05 1.07242841393126586E-04 6.22272316491507493E-01
1.59496996E+00 1.23980363533231164E-01 7.15877839591896512E-04 -5.54569510796160126E-02 8.43128328952567126E-05 1.08513670916669371E-04 6.23534586421922721E-01
1.61077277E+00 1.23968784712517557E-01 7.20316323990977960E-04 -5.57535306442327044E-02 8.47111139266749609E-05 1.09806786924917236E-04 6.24812549285011398E-01
1.62658212E+00 1.23957132219110325E-01 7.24822677047795832E-04 -5.60243453408866207E-02 8.51125599516904782E-05 1.11122491648439839E-04 6.26106334263905828E-01
1.64239765E+00 1.23945405288088867E-01 7.29397492465733458E-04 -5.62689088238552404E-02 8.55171784417859798E-05 1.12461090521245196E-04 6.27416064031424359E-01
1.65821902E+00 1.23933603147041257E-01 7.34041364311340157E-04 -5.64867595604789871E-02 8.59249748255019766E-05 1.13822892963253615E-04 6.28741854526019828E-01
1.67404589E+00 1.23921725015604153E-01 7.38754888566208238E-04 -5.66774618106045264E-02 8.63359533643302899E-05 1.15208213991844520E-04 6.30083814737777526E-01
1.68987792E+00 1.23909770104983413E-01 7.43538665717123322E-04 -5.68406065471567662E-02 8.67501186600708315E-05 1.16617376861029943E-04 6.31442046504877008E-01
1.70571475E+00 1.23897737617405843E-01 7.48393304552467963E-04 -5.69758123083904944E-02 8.71674778498006636E-05 1.18050716895721873E-04 6.32816644321627098E-01
1.72155606E+00 1.23885626745500341E-01 7.53319427035731445E-04 -5.70827259641113055E-02 8.75880433160145688E-05 1.19508586391534635E-04 6.34207695158476525E-01
1.73740150E+00 1.23873436671555703E-01 7.58317673057308343E-04 -5.71610233217707334E-02 8.80118350114764348E-05 1.20991359380645517E-04 6.35615278295065478E-01
1.75325073E+00 1.23861166566678990E-01 7.63388702209478109E-04 -5.72104091140918855E-02 8.84388804390722979E-05 1.22499433407884784E-04 6.37039465167151375E-01
1.76910343E+00 1.23848815589861175E-01 7.68533190740675162E-04 -5.72306096782497220E-02 8.88692110870601093E-05 1.24033226471414928E-04 6.38480319228403315E-01
1.78495926E+00 1.23836382887070925E-01 7.73751826470979367E-04 -5.72215431702047111E-02 8.93028574123187904E-05 1.25593171907602481E-04 6.39937895828446734E-01
1.80081791E+00 1.23823867590448444E-01 7.79045295037295721E-04 -5.71825530874914348E-02 8.97398399558039828E-05 1.27179704585861033E-04 6.41412242109262731E-01
1.81667906E+00 1.23811268817661982E-01 7.84414244528681796E-04 -5.71140666678000009E-02 9.01801509081795553E-05 1.28793225470986457E-04 6.42903396920049830E-01
1.83254240E+00 1.23798585671935260E-01 7.89859279684164569E-04 -5.70155638525987329E-02 9.06237534626917773E-05 1.30434095716010521E-04 6.44411390755832980E-01
1.84840744E+00 1.23785817385602778E-01 7.95380941327286238E-04 -5.68870500513548039E-02 9.10706008797225594E-05 1.32102659391798260E-04 6.45936245718627622E-01
1.86427391E+00 1.23772963026230295E-01 8.00979861956211867E-04 -5.67284445771396514E-02 9.15206633253239673E-05 1.33799310766703452E-04 6.47477958142961496E-01
1.88014156E+00 1.23760021626167782E-01 8.06656727978821101E-04 -5.65397069024932419E-02 9.19739339107887046E-05 1.35524494985401041E-04 6.49036533940277605E-01
1.89601014E+00 1.23746992198542224E-01 8.12412304392799473E-04 -5.63208286163397187E-02 9.24304474214055697E-05 1.37278737777813325E-04 6.50611973089729401E-01
1.91187943E+00 1.23733873735068708E-01 8.18247523576850523E-04 -5.60718331230810677E-02 9.28903313409119288E-05 1.39062734045572852E-04 6.52204267596806608E-01
1.92774921E+00 1.23720665202103106E-01 8.24163458450107348E-04 -5.57927753463008380E-02 9.33537793837613717E-05 1.40877320832683960E-04 6.53813401568606123E-01
1.94361929E+00 1.23707365536585193E-01 8.30160830816141721E-04 -5.54837414368894929E-02 9.38207475444835152E-05 1.42722985469849543E-04 6.55439351301772111E-01
1.95948946E+00 1.23693973650185876E-01 8.36240238672067383E-04 -5.51448485747769654E-02 9.42911036240575454E-05 1.44600092505161183E-04 6.57082085394875448E-01
1.97535956E+00 1.23680488432514363E-01 8.42402369423119824E-04 -5.47762442477927256E-02 9.47647639619845778E-05 1.46509096526599366E-04 6.58741564945930946E-01
1.99122943E+00 1.23666908750326376E-01 8.48647964083172027E-04 -5.43781058432505071E-02 9.52416751941450657E-05 1.48450506020795175E-04 6.60417743771465449E-01
2.00709892E+00 1.23653233451578720E-01 8.54977847983189889E-04 -5.39506402275519090E-02 9.57218304925177606E-05 1.50424915559823399E-04 6.62110568625403295E-01
2.02296763E+00 1.23639461585577620E-01 8.61392860470212005E-04 -5.34940900189550261E-02 9.62052768089218988E-05 1.52433006634563445E-04 6.63819978723421245E-01
2.03883540E+00 1.23625591988618985E-01 8.67893994259070372E-04 -5.30087219174269347E-02 9.66920939403704177E-05 1.54475555845468666E-04 6.65545878047361983E-01
2.05470207E+00 1.23611623466430232E-01 8.74482435947937791E-04 -5.24948299138166888E-02 9.71824631256300417E-05 1.56553533620321518E-04 6.67288187008451494E-01
2.07056751E+00 1.23597554789215219E-01 8.81159774956101417E-04 -5.19527345616121808E-02 9.76767833788352754E-05 1.58668312796551972E-04 6.69046819709676943E-01
2.08643161E+00 1.23583384681881583E-01 8.87926344328751962E-04 -5.13827819028638555E-02 9.81746745954391737E-05 1.60820009158272063E-04 6.70821684284747644E-01
2.10229427E+00 1.23569111843907509E-01 8.94782712522165075E-04 -5.07853419889142052E-02 9.86758932122407974E-05 1.63008972294927617E-04 6.72612683228495656E-01
2.11815541E+00 1.23554734951409631E-01 9.01729766370839496E-04 -5.01608106928770683E-02 9.91803792115291847E-05 1.65235867965279795E-04 6.74419713988791969E-01
2.13401497E+00 1.23540252651495236E-01 9.08768553523176090E-04 -4.95096055350592937E-02 9.96881592326901014E-05 1.67501520069184299E-04 6.76242669452336465E-01
2.14987289E+00 1.23525663556861814E-01 9.15900186406969053E-04 -4.88321659847483908E-02 1.00199277114480364E-04 1.69806814125371170E-04 6.78081438399401382E-01
2.16572916E+00 1.23510966242468892E-01 9.23125903366965443E-04 -4.81289523886645892E-02 1.00713822822605972E-04 1.72152757855364795E-04 6.79935905987902323E-01
2.18158378E+00 1.23496159241853698E-01 9.30447267677681823E-04 -4.74004446725575720E-02 1.01232052014237463E-04 1.74540679629145407E-04 6.81805954283095095E-01
2.19743674E+00 1.23481241038984918E-01 9.37865475307793090E-04 -4.66471411236644845E-02 1.01753958549935728E-04 1.76971535742938155E-04 6.83691462810256168E-01
2.21328810E+00 1.23466210073121516E-01 9.45381433066038888E-04 -4.58695570643292902E-02 1.02279335385385887E-04 1.79445987769022121E-04 6.85592309092359242E-01
2.22913791E+00 1.23451064746573094E-01 9.52996299449008566E-04 -4.50682247952925857E-02 1.02808105419136618E-04 1.81964942499731209E-04 6.87508369319399515E-01
2.24498624E+00 1.23435803422021040E-01 9.60711414700419672E-04 -4.42436542863634125E-02 1.03340272875610776E-04 1.84529481304497052E-04 6.89439519062942319E-01
2.26083320E+00 1.23420424417831145E-01 9.68528400749066711E-04 -4.33965296474145348E-02 1.03875989404913187E-04 1.87140959390517226E-04 6.91385633919650799E-01
2.27667890E+00 1.23404926000031959E-01 9.76449323074231215E-04 -4.25272814099248511E-02 1.04415654891066055E-04 1.89801167048530520E-04 6.93346590166606047E-01
2.29252348E+00 1.23389306368905147E-01 9.84475472164201898E-04 -4.16365655934278281E-02 1.04959125858119522E-04 1.92511110609135648E-04 6.95322265377070425E-01
2.30836712E+00 1.23373563673136413E-01 9.92607804128525437E-04 -4.07249683493214332E-02 1.05505999404072439E-04 1.95271451908474191E-04 6.97312539015630173E-01
2.32421000E+00 1.23357696023566957E-01 1.00084757680308470E-03 -3.97930963058195850E-02 1.06056038140939628E-04 1.98083143210782148E-04 6.99317293280757424E-01
2.34005232E+00 1.23341701491359104E-01 1.00919680488556485E-03 -3.88415650694493159E-02 1.06609493730616702E-04 2.00947881490761473E-04 7.01336413949899429E-01
2.35589433E+00 1.23325578087810070E-01 1.01765966899849806E-03 -3.78709981698096346E-02 1.07168147006316667E-04 2.03869517056299112E-04 7.03369791077971374E-01
2.37173626E+00 1.23309323695205322E-01 1.02623611477444801E-03 -3.68820262686107986E-02 1.07730692381763021E-04 2.06847653359857123E-04 7.05417319510415752E-01
2.38757841E+00 1.23292936162748321E-01 1.03492729038057825E-03 -3.58752847118685297E-02 1.08296800947203575E-04 2.09883081360575486E-04 7.07478898878243889E-01
2.40342106E+00 1.23276405187538976E-01 1.04373441474105958E-03 -3.48466225581559735E-02 1.08866105896689676E-04 2.12976983211329575E-04 7.09554435292352625E-01
2.41926455E+00 1.23259733442641198E-01 1.05266147235047089E-03 -3.38066930593057466E-02 1.09440004106423991E-04 2.16132748208692279E-04 7.11643719189077983E-01
2.43510921E+00 1.23242920402849024E-01 1.06171066629697831E-03 -3.27509541109159211E-02 1.10018630218262074E-04 2.19352095651521476E-04 7.13746749727492191E-01
2.45095543E+00 1.23225964229431370E-01 1.07088308272498931E-03 -3.16800153076167781E-02 1.10601333273992408E-04 2.22635660688754708E-04 7.15863485214983220E-01
2.46680169E+00 1.23208864672613008E-01 1.08017939879523112E-03 -3.05946581565306464E-02 1.11187715924223189E-04 2.25984377630410459E-04 7.17993873174373354E-01
2.48264828E+00 1.23191619444942072E-01 1.08960191376000662E-03 -2.94955502055684431E-02 1.11777968953035778E-04 2.29400147221341257E-04 7.20137608364699977E-01
2.49849557E+00 1.23174226070740231E-01 1.09915293317944967E-03 -2.83833534464155435E-02 1.12372203349174089E-04 2.32884833839209582E-04 7.22294626786303184E-01
2.51434396E+00 1.23156681980182453E-01 1.10883455178944481E-03 -2.72587279287420797E-02 1.12970373948084043E-04 2.36440070252155282E-04 7.24464882630962648E-01
2.53019385E+00 1.23138984524330725E-01 1.11864884049738792E-03 -2.61223318475554550E-02 1.13572337550895468E-04 2.40067442777947747E-04 7.26648340389860703E-01
2.54604568E+00 1.23121130982959043E-01 1.12859809154862911E-03 -2.49748212973119575E-02 1.14178021379982545E-04 2.43768734960862055E-04 7.28844975501442005E-01
2.56189992E+00 1.23103118561739611E-01 1.13868476791040220E-03 -2.38168499477509309E-02 1.14787383947865645E-04 2.47545875821824301E-04 7.31054774808275631E-01
2.57775704E+00 1.23084944387999537E-01 1.14891154593297555E-03 -2.26490684510134502E-02 1.15400629457590678E-04 2.51400981408953818E-04 7.33277736799559654E-01
2.59361753E+00 1.23066605500885551E-01 1.15928113570951770E-03 -2.14721239441400119E-02 1.16017825224708972E-04 2.55336174131617921E-04 7.35513871798623931E-01
2.60948193E+00 1.23048098849666721E-01 1.16979636338117201E-03 -2.02866595655593444E-02 1.16638944387025589E-04 2.59353663823062202E-04 7.37763201984794503E-01
2.62535076E+00 1.23029421291453181E-01 1.18046062581862211E-03 -1.90933141932055246E-02 1.17264418436677473E-04 2.63456201193617992E-04 7.40025761438969698E-01
2.64122458E+00 1.23010569569062492E-01 1.19127773182149004E-03 -1.78927224597839121E-02 1.17895238450315098E-04 2.67646918293732740E-04 7.42301596079581016E-01
2.65710397E+00 1.22991540282316777E-01 1.20225177135276583E-03 -1.66855143986852777E-02 1.18532053033926137E-04 2.71929197184755250E-04 7.44590763328297545E-01
2.67298879E+00 1.22972330765468374E-01 1.21338499734169889E-03 -1.54723717174134572E-02 1.19174873366405056E-04 2.76304866035508067E-04 7.46893331552521245E-01
2.68887768E+00 1.22952939770405736E-01 1.22467748110949510E-03 -1.42540633533540795E-02 1.19822424625898969E-04 2.80774077600194464E-04 7.49209271767090179E-01
2.70477124E+00 1.22933363715823682E-01 1.23613206109419354E-03 -1.30312063574556814E-02 1.20474359845994757E-04 2.85338908685900557E-04 7.51538382943836902E-01
2.72067007E+00 1.22913598952488018E-01 1.24775181106655860E-03 -1.18044122354101135E-02 1.21130284655748653E-04 2.90001633022914920E-04 7.53880752761846074E-01
2.73657480E+00 1.22893641752383126E-01 1.25953994277943748E-03 -1.05742856273202870E-02 1.21790371142329012E-04 2.94764622703297982E-04 7.56236479099370418E-01
2.75248606E+00 1.22873488299213116E-01 1.27149972524354267E-03 -9.34142406998382004E-03 1.22454161286710228E-04 2.99630265952149249E-04 7.58605669184053699E-01
2.76840452E+00 1.22853134692437763E-01 1.28363468836245674E-03 -8.10641824889684649E-03 1.23121185818735306E-04 3.04601169099986610E-04 7.60988438585125770E-01
2.78433085E+00 1.22832576945582195E-01 1.29594863558600212E-03 -6.86985219608629658E-03 1.23791149906701359E-04 3.09680167808183584E-04 7.63384910392217009E-01
2.80026574E+00 1.22811810980917147E-01 1.30844580715018728E-03 -5.63230324800869687E-03 1.24464475334674582E-04 3.14870488968596270E-04 7.65795214211969166E-01
2.81620989E+00 1.22790832613208292E-01 1.32113076135552290E-03 -4.39434222767689717E-03 1.25141008070803981E-04 3.20175630828382603E-04 7.68219484927676444E-01
2.83216403E+00 1.22769637538195642E-01 1.33400877491531684E-03 -3.15653328573499642E-03 1.25821150306936575E-04 3.25599762222109090E-04 7.70657861170812475E-01
2.84812856E+00 1.22748221729127652E-01 1.34708731731965413E-03 -1.91945894518194310E-03 1.26506642292168912E-04 3.31149345808588941E-04 7.73110483838913232E-01
2.86410139E+00 1.22726584364457200E-01 1.36037441759936256E-03 -6.83892577108421778E-04 1.27200478271852327E-04 3.36832571798839414E-04 7.75577445379154296E-01
2.88008324E+00 1.22704720486202887E-01 1.37387123137792293E-03 5.49615420085420268E-04 1.27900453344161736E-04 3.42649402856339154E-04 7.78058441260122247E-01
2.89607488E+00 1.22682625069241352E-01 1.38758201560814113E-03 1.78053494488694154E-03 1.28605685493831165E-04 3.48602846896450477E-04 7.80553593831907255E-01
2.91207705E+00 1.22660293020258687E-01 1.40151158809296260E-03 3.00833963410359001E-03 1.29315283910464709E-04 3.54696414763968227E-04 7.83063022205494508E-01
2.92809054E+00 1.22637719165411690E-01 1.41566550654376937E-03 4.23250987051426025E-03 1.30028962013095293E-04 3.60934298073420151E-04 7.85586840791719032E-01
2.94411612E+00 1.22614898229523969E-01 1.43005025499638705E-03 5.45253088066688721E-03 1.30747345137747145E-04 3.67321554562555534E-04 7.88125157558078104E-01
2.96015459E+00 1.22591824809662006E-01 1.44467268029294625E-03 6.66789050972313880E-03 1.31470699349241752E-04 3.73863543520568662E-04 7.90678072102023455E-01
2.97620675E+00 1.22568493360146372E-01 1.45953970633100078E-03 7.87808426148390965E-03 1.32198178699134466E-04 3.80565638941155111E-04 7.93245673622704706E-01
2.99227340E+00 1.22544898185154225E-01 1.47465969021978011E-03 9.08262157117350512E-03 1.32929615433159323E-04 3.87434584983196951E-04 7.95828039281134769E-01
3.00835526E+00 1.22521033587588229E-01 1.49004273515466199E-03 1.02810054235781094E-02 1.33665568392795058E-04 3.94478873725660967E-04 7.98425232849432898E-01
3.02444979E+00 1.22496898479435942E-01 1.50569700270854049E-03 1.14725042568703719E-02 1.34407152110925055E-04 4.01706688630517565E-04 8.01037283020148427E-01
3.04055784E+00 1.22472486569027775E-01 1.52163230912433244E-03 1.26566422930456147E-02 1.35155328203133808E-04 4.09126104232031100E-04 8.03663675647498077E-01
3.05668024E+00 1.22447791240370654E-01 1.53785609980287190E-03 1.38329511649639657E-02 1.35910380530644936E-04 4.16742763080568625E-04 8.06304416641012156E-01
3.07281784E+00 1.22422805646639737E-01 1.55438146067327955E-03 1.50009697643878077E-02 1.36673646285506852E-04 4.24567879103678460E-04 8.08959493229162052E-01
3.08897149E+00 1.22397522550549295E-01 1.57121235980510346E-03 1.61602395867052225E-02 1.37443062518555523E-04 4.32603485043307268E-04 8.11628875025530827E-01
3.10514205E+00 1.22371934606534213E-01 1.58835131671363405E-03 1.73103201253123964E-02 1.38216523538707916E-04 4.40850086278754929E-04 8.14312512566861324E-01
3.12133038E+00 1.22346034524742145E-01 1.60580788540132203E-03 1.84507751155607060E-02 1.38994609835142160E-04 4.49315133462501078E-04 8.17010339671995989E-01
3.13753735E+00 1.22319814898799409E-01 1.62359215930484740E-03 1.95811633252539613E-02 1.39776855597570452E-04 4.58006533781943131E-04 8.19722274528878470E-01
3.15376383E+00 1.22293268123793708E-01 1.64171607785464947E-03 2.07010537822710020E-02 1.40563496366931053E-04 4.66933960600322644E-04 8.22448217610420529E-01
3.17000869E+00 1.22266389637206388E-01 1.66019059747971281E-03 2.18098810774082601E-02 1.41355108354536218E-04 4.76107173406953050E-04 8.25188050848463250E-01
3.18627115E+00 1.22239174114748925E-01 1.67902738038721135E-03 2.29071125773423825E-02 1.42152377181419958E-04 4.85536410805107767E-04 8.27941299402783382E-01
3.20255211E+00 1.22211613146829878E-01 1.69824037640609830E-03 2.39923368318849806E-02 1.42956070043959014E-04 4.95233185232768231E-04 8.30707524196567570E-01
3.21885247E+00 1.22183697936478763E-01 1.71784327185479100E-03 2.50651460503464422E-02 1.43766697858418139E-04 5.05208671585761007E-04 8.33486551903489414E-01
3.23517312E+00 1.22155419314615932E-01 1.73784690100432706E-03 2.61251371754171111E-02 1.44583848285894376E-04 5.15471115342091440E-04 8.36278196518723260E-01
