#  time, MeanKE MeanKEDR MeanP
0 1.23799080025198585E-01 7.61830940022567723E-04 -1.46012263020141482E-17
5.89048623E-02 1.23733094036577632E-01 7.62012806121412740E-04 3.64408222197638507E-03
1.18430310E-01 1.23680729211277152E-01 7.63577422722689085E-04 3.59488438344943194E-03
1.78021129E-01 1.23632038248099305E-01 7.66334163566909066E-04 3.15235519600564956E-03
2.37702951E-01 1.23583465875250847E-01 7.70177215150235663E-04 2.54156157039657103E-03
2.97503989E-01 1.23533762364162303E-01 7.75038920597831719E-04 1.73574658145685774E-03
3.57452465E-01 1.23482459610635531E-01 7.80874955078186220E-04 7.40270815426114339E-04
4.17575559E-01 1.23429352898003802E-01 7.87668786621103915E-04 -4.36856849346810121E-04
4.77898868E-01 1.23374326929876349E-01 7.95421717821830228E-04 -1.78576085471161155E-03
5.38312068E-01 1.23317423003640320E-01 8.04134334127183464E-04 -3.29155422187755791E-03
5.98833693E-01 1.23258581880626952E-01 8.13832415864968774E-04 -4.93953372821652123E-03
6.59491981E-01 1.23197738366823170E-01 8.24549784047129137E-04 -6.71390151738441091E-03
7.20313296E-01 1.23134828896351314E-01 8.36325028302292110E-04 -8.59729595482443265E-03
7.81321867E-01 1.23069790871708232E-01 8.49200923239381580E-04 -1.05706883585342630E-02
8.42539567E-01 1.23002562717630382E-01 8.63223992070070718E-04 -1.26133448132970220E-02
9.03985722E-01 1.22933084188653924E-01 8.78443928005958555E-04 -1.47028189717483011E-02
9.65676968E-01 1.22861296758897745E-01 8.94912927628055519E-04 -1.68149829592475243E-02
1.02762715E+00 1.22787144013429300E-01 9.12685011687013005E-04 -1.89241046004253906E-02
1.08984728E+00 1.22710571983566663E-01 9.31815373800831876E-04 -2.10029780217573549E-02
1.15234554E+00 1.22631529372589074E-01 9.52359777297500190E-04 -2.30231130363473049E-02
1.21512737E+00 1.22549967620883715E-01 9.74373989467008385E-04 -2.49549865082700009E-02
1.27819554E+00 1.22465840767571915E-01 9.97913177468508867E-04 -2.67683562238373689E-02
1.34155043E+00 1.22379105077406111E-01 1.02303112806973492E-03 -2.84326346680725817E-02
1.40519021E+00 1.22289718409643630E-01 1.04977919528329521E-03 -2.99173163787224208E-02
1.46911113E+00 1.22197639315688153E-01 1.07820509866923386E-03 -3.11924486949415325E-02
1.53330793E+00 1.22102825874957133E-01 1.10835202330632253E-03 -3.22291326369614911E-02
1.59777421E+00 1.22005234293082465E-01 1.14025872740227655E-03 -3.30000382238494067E-02
1.66250281E+00 1.21904817265509696E-01 1.17396145800632498E-03 -3.34799160600694201E-02
1.72748638E+00 1.21801522047111005E-01 1.20949866826276678E-03 -3.36460781417159405E-02
1.79271774E+00 1.21695288045444369E-01 1.24692033270824430E-03 -3.34789948917369531E-02
1.85819048E+00 1.21586043484597034E-01 1.28630335449518855E-03 -3.29620636820991200E-02
1.92389936E+00 1.21473700270078838E-01 1.32776033940149095E-03 -3.20831780953525908E-02
1.98984085E+00 1.21358147020157098E-01 1.37140992087849312E-03 -3.08334723705456469E-02
2.05601354E+00 1.21239244009486616E-01 1.41734309509609392E-03 -2.92084671835273896E-02
2.12241855E+00 1.21116822610006225E-01 1.46564053121123780E-03 -2.72077366739321529E-02
2.18905991E+00 1.20990685335582798E-01 1.51639429934369839E-03 -2.48349572000121609E-02
2.25594488E+00 1.20860604356845078E-01 1.56971806866724431E-03 -2.20977776063741617E-02
2.32308419E+00 1.20726318328246637E-01 1.62575090597212048E-03 -1.90076106103422571E-02
2.39049228E+00 1.20587528126361157E-01 1.68465968814350184E-03 -1.55793605115249322E-02
2.45818740E+00 1.20443891891967331E-01 1.74664843291670092E-03 -1.18311013794942313E-02
2.52619170E+00 1.20295018172301649E-01 1.81196792285887183E-03 -7.78371114522633054E-03
2.59453131E+00 1.20140456395662704E-01 1.88091418928094554E-03 -3.46046701964262352E-03
2.66323625E+00 1.19979685937194144E-01 1.95381165797967613E-03 1.11338627650393114E-03
2.73234041E+00 1.19812106893704320E-01 2.03099706726849643E-03 5.91106723923897921E-03
2.80187282E+00 1.19637056782497322E-01 2.11281324708265539E-03 1.09040530857073149E-02
2.87174447E+00 1.19454115478866627E-01 2.19948588806539308E-03 1.60541851634151689E-02
2.94198911E+00 1.19262501073620394E-01 2.29143085775705344E-03 2.13307131708359854E-02
3.01264459E+00 1.19061346331481840E-01 2.38914854491098201E-03 2.67032723710188061E-02
3.08375277E+00 1.18849691905164326E-01 2.49322615034945844E-03 3.21421678288128024E-02
