#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
1.53293793E+00 1.22156905909845681E-01 5.76378576585748008E-04 -3.20886451392729255E-02 3.33294664950844100E-04 4.55203284711555979E-04
1.59737681E+00 1.22064613720289705E-01 5.86653760174122565E-04 -3.28873954175561214E-02 3.35642501018809376E-04 4.68776976363117917E-04
1.66207727E+00 1.21969941156476774E-01 5.97443564028216079E-04 -3.33973169054143024E-02 3.38085838311772498E-04 4.83092473738201786E-04
1.72703185E+00 1.21872870283703916E-01 6.08749900727078436E-04 -3.35953624067201265E-02 3.40627477462766945E-04 4.98155670628176814E-04
1.79223329E+00 1.21773376639442710E-01 6.20573662579197802E-04 -3.34615849457500295E-02 3.43269588289409641E-04 5.13974993697532295E-04
1.85767501E+00 1.21671426545252245E-01 6.32914910868167722E-04 -3.29788932262159440E-02 3.46013491507953636E-04 5.30562810373718047E-04
1.92335159E+00 1.21566974243461523E-01 6.45773120042157840E-04 -3.21347709592962882E-02 3.48859526069160973E-04 5.47936922588446564E-04
1.98925926E+00 1.21459958909090490E-01 6.59147472959681845E-04 -3.09198137578808457E-02 3.51807018747740869E-04 5.66122102654675300E-04
2.05539633E+00 1.21350301565156457E-01 6.73037201978323742E-04 -2.93291235155900970E-02 3.54854338168027314E-04 5.85151629451805466E-04
2.12176362E+00 1.21237901928704289E-01 6.87441970322585309E-04 -2.73618558535433758E-02 3.57999003683124131E-04 6.05068789708871919E-04
2.18836482E+00 1.21122635187630293E-01 7.02362288384347647E-04 -2.50212960733880684E-02 3.61237828774530758E-04 6.25928316454446945E-04
2.25520684E+00 1.21004348690593538E-01 7.17799960687776160E-04 -2.23147356277444975E-02 3.64567088403914175E-04 6.47797745906464393E-04
2.32230003E+00 1.20882858508908855E-01 7.33758560978360380E-04 -1.92532762439402115E-02 3.67982703364592252E-04 6.70758685401762287E-04
2.38965846E+00 1.20757945806971564E-01 7.50243935164684778E-04 -1.58515676632096612E-02 3.71480437912841718E-04 6.94908000855671486E-04
2.45730000E+00 1.20629352937182882E-01 7.67264734467536192E-04 -1.21274917094658253E-02 3.75056112109386792E-04 7.20358957496523410E-04
2.52524648E+00 1.20496779158247413E-01 7.84832983935605691E-04 -8.10180630564784343E-03 3.78705832501631447E-04 7.47242389178174237E-04
2.59352365E+00 1.20359875864366750E-01 8.02964694313671964E-04 -3.79776268005399585E-03 3.82426237532403849E-04 7.75708035373053181E-04
2.66216122E+00 1.20218241210718599E-01 8.21680527954790651E-04 7.59292113924696561E-04 3.86214733149508834E-04 8.05926269349251990E-04
2.73119279E+00 1.20071414032578927E-01 8.41006531843844400E-04 5.54231680655057485E-03 3.90069661880117278E-04 8.38090527926907262E-04
2.80062973E+00 1.19918925427088138E-01 8.60967417737234586E-04 1.05211566607935156E-02 3.93988857139312661E-04 8.72407627273264429E-04
2.87039863E+00 1.19760447599867315E-01 8.81567852933071269E-04 1.56581381008110178E-02 3.97965827626721295E-04 9.09064711950125165E-04
2.94053264E+00 1.19595363901109794E-01 9.02848448175069579E-04 2.09218835754486354E-02 4.02000194077712031E-04 9.48329230555336358E-04
3.01106906E+00 1.19422975292549333E-01 9.24858470319799030E-04 2.62814018391453047E-02 4.06091531858577008E-04 9.90509367563403419E-04
3.08204917E+00 1.19242493000850963E-01 9.47656943157388948E-04 3.17064129505044701E-02 4.10238947485028964E-04 1.03596136998678487E-03
3.15351817E+00 1.19053031038856352E-01 9.71313735755041001E-04 3.71675734108400865E-02 4.14440823696428796E-04 1.08509627215024398E-03
3.22552499E+00 1.18853599269493806E-01 9.95910565641647911E-04 4.26367453820113360E-02 4.18694934773347215E-04 1.13838469830278375E-03
3.29812211E+00 1.18643097704490538E-01 1.02154178902446593E-03 4.80872213676979271E-02 4.22999305648706126E-04 1.19635826855270960E-03
3.37134706E+00 1.18420370812874515E-01 1.04830801440737175E-03 5.34925635031344993E-02 4.27353211457849006E-04 1.25958990701602108E-03
3.44516912E+00 1.18184384880614807E-01 1.07629407489317477E-03 5.88238506330076780E-02 4.31757322288719373E-04 1.32862657116100224E-03
3.51964704E+00 1.17933780448697609E-01 1.10562568359092459E-03 6.40584967393084403E-02 4.36226201885651433E-04 1.40411260547151353E-03
3.59473188E+00 1.17667511764638424E-01 1.13639078832723458E-03 6.91708516717512295E-02 4.40775874869613028E-04 1.48658150507915586E-03
3.67039016E+00 1.17384501922351517E-01 1.16867959611090906E-03 7.41387107754934022E-02 4.45423974364816174E-04 1.57654084620556588E-03
3.74668175E+00 1.17083346676826600E-01 1.20261429301732575E-03 7.89489581314969796E-02 4.50184536877294478E-04 1.67455761309758628E-03
3.82366765E+00 1.16762655170146806E-01 1.23830672138948894E-03 8.35906754570766158E-02 4.55057772514955844E-04 1.78113986323399356E-03
3.90140999E+00 1.16421095711625844E-01 1.27585075148556608E-03 8.80549328258043162E-02 4.60032611868421953E-04 1.89669224369694994E-03
3.97973638E+00 1.16058580895009145E-01 1.31519448081257465E-03 9.23213792638938463E-02 4.65076964436934750E-04 2.02107399655722516E-03
4.05771211E+00 1.15679283461760346E-01 1.35583417513490548E-03 9.63337486291629547E-02 4.70109082040175835E-04 2.15251891919734581E-03
4.13428059E+00 1.15289193601055620E-01 1.39709568973963899E-03 1.00043798733946365E-01 4.75044760309194984E-04 2.28843867384463315E-03
4.20975760E+00 1.14887911426113334E-01 1.43897266389701067E-03 1.03482091568124296E-01 4.79898944151307353E-04 2.42827560249163918E-03
4.28430417E+00 1.14475714409824805E-01 1.48136863658357779E-03 1.06665997654868491E-01 4.84692330785475617E-04 2.57113369932280168E-03
4.35767424E+00 1.14055203294354257E-01 1.52394973913966693E-03 1.09592867353456427E-01 4.89436801406377344E-04 2.71530760904304704E-03
4.43011300E+00 1.13626149411959629E-01 1.56666667633700786E-03 1.12281848583295846E-01 4.94179306114191585E-04 2.86011512729849281E-03
4.50185246E+00 1.13188089907973508E-01 1.60948496059402663E-03 1.14746987777092593E-01 4.98942801136481313E-04 3.00505992607293885E-03
4.57175323E+00 1.12749102702843593E-01 1.65157866442947315E-03 1.16953071925708044E-01 5.03630737717814816E-04 3.14715751297855529E-03
4.63991815E+00 1.12309660206588488E-01 1.69289221172810736E-03 1.18917217028693317E-01 5.08221609825896051E-04 3.28624409018056203E-03
4.70669929E+00 1.11868202351820753E-01 1.73356342549209059E-03 1.20660010423552608E-01 5.12719823084092658E-04 3.42299790507519762E-03
4.77240820E+00 1.11422988298565645E-01 1.77374667360887515E-03 1.22196032136753230E-01 5.17137976616065991E-04 3.55832951954919386E-03
4.83732529E+00 1.10972106270292581E-01 1.81361206159066381E-03 1.23536450590271935E-01 5.21493823194072196E-04 3.69337079048394357E-03
4.90170679E+00 1.10513477969726742E-01 1.85334195018621519E-03 1.24690293180639941E-01 5.25807005373552612E-04 3.82944612449533529E-03
4.96579001E+00 1.10044866850393844E-01 1.89312525992953000E-03 1.25665451747828699E-01 5.30097834084858137E-04 3.96802153383075604E-03
5.02979715E+00 1.09563892390741158E-01 1.93314935412751908E-03 1.26469925371249292E-01 5.34388195185671235E-04 4.11063083638364083E-03
5.09393813E+00 1.09068051131885696E-01 1.97358903834628317E-03 1.27112148712061168E-01 5.38702789417824356E-04 4.25878111445006455E-03
5.15815070E+00 1.08556883725022771E-01 2.01442641098224014E-03 1.27600756862377651E-01 5.43050868491529886E-04 4.41319704375164098E-03
5.22141997E+00 1.08038074753764465E-01 2.05499323563881030E-03 1.27944911344739926E-01 5.47374776251793632E-04 4.57179722253521232E-03
5.28409463E+00 1.07508698450616905E-01 2.09542958027249563E-03 1.28171319522508959E-01 5.51699686896374528E-04 4.73512006970341296E-03
5.34647375E+00 1.06966109848040322E-01 2.13578813273683325E-03 1.28305419922076558E-01 5.56036432894892554E-04 4.90286229356023343E-03
5.40829640E+00 1.06412745786518284E-01 2.17570623033587268E-03 1.28369660001867725E-01 5.60349110885470861E-04 5.07214719701304557E-03
5.46941246E+00 1.05850585960575810E-01 2.21485281794971513E-03 1.28404182457896227E-01 5.64608280558563875E-04 5.23911982333497700E-03
5.52898709E+00 1.05288610562763660E-01 2.25245553967039257E-03 1.28416225948251805E-01 5.68743958399388848E-04 5.39714605061645831E-03
5.58766229E+00 1.04722333508531842E-01 2.28869400095885103E-03 1.28429390625153406E-01 5.72801556020351458E-04 5.54334133845153613E-03
5.64599393E+00 1.04147739155203020E-01 2.32368495848104661E-03 1.28466916802677578E-01 5.76835771061762767E-04 5.67477621455822912E-03
5.70448186E+00 1.03561096918254561E-01 2.35749553796038786E-03 1.28545401648773594E-01 5.80910477173525214E-04 5.78917526164986380E-03
