#  time, MeanKE MeanKEDR MeanP MeanNuT MeanLesProduction
4.33420929E+00 1.18343080360046343E-01 2.02065987780295853E-03 6.52607490602575696E-02 1.98624542139480472E-04 1.79322284543786416E-03
4.36722498E+00 1.18187834812475162E-01 2.05685656518439031E-03 6.51045752956145724E-02 2.00859960576118738E-04 1.86028362573288793E-03
4.40017580E+00 1.18028825036594093E-01 2.09355791232097247E-03 6.48884599429586789E-02 2.03125249242091583E-04 1.92830612519481900E-03
4.43307556E+00 1.17865937595045475E-01 2.13075384262546418E-03 6.46140246313007538E-02 2.05403955064963799E-04 1.99708241894782463E-03
4.46584872E+00 1.17699529130403865E-01 2.16832709229172185E-03 6.42852976237695967E-02 2.07700357684710660E-04 2.06630621593562394E-03
4.49829990E+00 1.17530652892477383E-01 2.20601069241781536E-03 6.39086351378422984E-02 2.09994253782643659E-04 2.13540871933276056E-03
4.53040686E+00 1.17359531489945587E-01 2.24372399704733487E-03 6.34902226627420962E-02 2.12291140181408423E-04 2.20449779570959558E-03
4.56202012E+00 1.17187112408629293E-01 2.28122579034939314E-03 6.30381256907950882E-02 2.14626688301351151E-04 2.27371820050992083E-03
4.59319609E+00 1.17013230544617972E-01 2.31850518212318090E-03 6.25586852922568187E-02 2.16945351762473795E-04 2.34234061212903674E-03
4.62399503E+00 1.16837689320744037E-01 2.35555257786609126E-03 6.20579602166750066E-02 2.19242043232869378E-04 2.41021167451623301E-03
4.65448000E+00 1.16660262842944229E-01 2.39235759122793414E-03 6.15420700880187077E-02 2.21516550602514779E-04 2.47726218853702891E-03
4.68471579E+00 1.16480696747357934E-01 2.42890722763210902E-03 6.10173467984667234E-02 2.23779457189487969E-04 2.54351781130927055E-03
4.71476789E+00 1.16298710400401101E-01 2.46518465191549341E-03 6.04904560849662890E-02 2.26065478700845495E-04 2.60966579635126201E-03
4.74470162E+00 1.16113990833862341E-01 2.50116715340616396E-03 5.99685051863345919E-02 2.28340049919364052E-04 2.67465699553477232E-03
4.77450713E+00 1.15926705788981732E-01 2.53674573637666838E-03 5.94606720144512518E-02 2.30621057029271035E-04 2.73826452520560190E-03
4.80410591E+00 1.15737470274719409E-01 2.57173901239903706E-03 5.89783436484193138E-02 2.32904923852574308E-04 2.80044471813278243E-03
4.83354300E+00 1.15546145583951904E-01 2.60612310765450175E-03 5.85291374184242971E-02 2.35190837051814611E-04 2.86194551493968493E-03
4.86285866E+00 1.15352570727823206E-01 2.63987672479801955E-03 5.81227187782941412E-02 2.37485190589848435E-04 2.92329822866498274E-03
4.89208964E+00 1.15156565198706748E-01 2.67298714628412364E-03 5.77688280516599623E-02 2.39795299153635678E-04 2.98411910938681290E-03
4.92127024E+00 1.14957943298003060E-01 2.70546068845058324E-03 5.74776941014329690E-02 2.42104603472136694E-04 3.04424750832933948E-03
4.95043322E+00 1.14756520561320866E-01 2.73732618224657893E-03 5.72599238856574683E-02 2.44397866948701560E-04 3.10389967368704736E-03
4.97961032E+00 1.14552110527282217E-01 2.76863327940454935E-03 5.71264810010744806E-02 2.46703837817406027E-04 3.16375015946674396E-03
5.00883256E+00 1.14344508090214361E-01 2.79944789105788421E-03 5.70972703480072119E-02 2.49041597320018456E-04 3.22404702200595203E-03
5.03813025E+00 1.14133489361440285E-01 2.82984651662015422E-03 5.71341831956489604E-02 2.51386743222045466E-04 3.28395282420839655E-03
5.06753269E+00 1.13918834043295364E-01 2.85991096718342473E-03 5.73559753470893885E-02 2.53732592590915685E-04 3.34284774212297887E-03
5.09706780E+00 1.13700330852820719E-01 2.88971992790961569E-03 5.76562760863527229E-02 2.56078174765640623E-04 3.40073865091699646E-03
5.12676168E+00 1.13477781291205143E-01 2.91933876294096090E-03 5.81105968343939572E-02 2.58435195307612315E-04 3.45818995848308714E-03
5.15663823E+00 1.13251000876711055E-01 2.94880732112713911E-03 5.87104182364812099E-02 2.60800639265350667E-04 3.51459373366351307E-03
5.18671880E+00 1.13019840942549771E-01 2.97813564802331147E-03 5.94658445256652027E-02 2.63156436795559750E-04 3.56858634407714037E-03
5.21702220E+00 1.12784212182686375E-01 3.00730556712970132E-03 6.03826259631881149E-02 2.65495380994143926E-04 3.61983756497878629E-03
5.24752915E+00 1.12544369429720625E-01 3.03623236763130543E-03 6.14636167587025439E-02 2.67846920227316409E-04 3.66937530619943723E-03
5.27797900E+00 1.12302526821110929E-01 3.06457311213741753E-03 6.26988498605614286E-02 2.70243614124852786E-04 3.71690476104509851E-03
5.30840253E+00 1.12058641656625671E-01 3.09224102661852891E-03 6.40822347280505522E-02 2.72625734998303024E-04 3.76081748809456223E-03
5.33882725E+00 1.11812731061642245E-01 3.11913562815069063E-03 6.56036415281118224E-02 2.74945664379041329E-04 3.79990309186617600E-03
5.36927748E+00 1.11564873009481161E-01 3.14515365891256072E-03 6.72549844631942367E-02 2.77203752346153322E-04 3.83404281471952249E-03
5.39977449E+00 1.11315174301722816E-01 3.17019651231268068E-03 6.90227138648425581E-02 2.79391649875393281E-04 3.86311148553401167E-03
5.43033668E+00 1.11063751108103514E-01 3.19418016770558772E-03 7.08927897404619534E-02 2.81533151023229935E-04 3.88743598787824477E-03
5.46086601E+00 1.10811643822010919E-01 3.21696081522531308E-03 7.28426121071214377E-02 2.83625443264098030E-04 3.90746795845692361E-03
5.49126506E+00 1.10559848579538225E-01 3.23844498882059489E-03 7.48476103931675352E-02 2.85640290814137511E-04 3.92313870897977035E-03
5.52155305E+00 1.10308360977135658E-01 3.25867068945552563E-03 7.68898321738945428E-02 2.87553873096210364E-04 3.93445301842919575E-03
5.55179001E+00 1.10056794555060761E-01 3.27773638815764346E-03 7.89551929280716408E-02 2.89400548192275144E-04 3.94244328464793750E-03
5.58203556E+00 1.09804706642144922E-01 3.29576274641719524E-03 8.10312147666524124E-02 2.91219246363959186E-04 3.94794282756937790E-03
5.61231260E+00 1.09551901373702104E-01 3.31286864830212862E-03 8.31043302750998497E-02 2.93050409110042116E-04 3.95416680606715601E-03
5.64224953E+00 1.09301385949869809E-01 3.32896745543700837E-03 8.51365591072251737E-02 2.94914166563666087E-04 3.96369544010654815E-03
5.67184332E+00 1.09053040617020230E-01 3.34418751565733301E-03 8.71165870204488324E-02 2.96795774452725128E-04 3.97494261145617343E-03
5.70115681E+00 1.08806181422454837E-01 3.35869495550491191E-03 8.90408288766497691E-02 2.98669820557729182E-04 3.98797706404114150E-03
5.73025074E+00 1.08560152879746588E-01 3.37265034515072141E-03 9.09078255978341410E-02 3.00504108940846410E-04 4.00215106240303306E-03
5.75918396E+00 1.08314331912807774E-01 3.38620996963447194E-03 9.27176370830035540E-02 3.02305742765009871E-04 4.01663705729791379E-03
5.78801390E+00 1.08068118789554107E-01 3.39952569182773445E-03 9.44719923388241817E-02 3.04073244730740204E-04 4.03132635243004175E-03
5.81679708E+00 1.07820925415323315E-01 3.41274164190851414E-03 9.61734509354799927E-02 3.05835599550248005E-04 4.04703734788220554E-03
5.84558979E+00 1.07572151401325214E-01 3.42598890476587077E-03 9.78285497502292267E-02 3.07588308713288518E-04 4.06395314955187385E-03
5.87444884E+00 1.07321176301051063E-01 3.43938639553045995E-03 9.94390574950626688E-02 3.09448769019135842E-04 4.08553677900624912E-03
5.90343232E+00 1.07067310337000635E-01 3.45301018447442430E-03 1.01012139003246126E-01 3.11331801571316678E-04 4.10764621076153361E-03
5.93260064E+00 1.06809869595857143E-01 3.46695516693147632E-03 1.02555322646100747E-01 3.13158463957707281E-04 4.12819260392548269E-03
5.96201741E+00 1.06548190488218841E-01 3.48132496974928223E-03 1.04075791885455723E-01 3.14870560368256055E-04 4.14582196288912873E-03
5.99175048E+00 1.06281619793123713E-01 3.49622828099322271E-03 1.05581314599096546E-01 3.16525186716508638E-04 4.16029638603881025E-03
6.02187317E+00 1.06009477523702170E-01 3.51177385124421633E-03 1.07079987060178100E-01 3.18267849415998538E-04 4.17452466267721235E-03
6.05246543E+00 1.05730946141615809E-01 3.52805027988633765E-03 1.08580541282698714E-01 3.20101083005112051E-04 4.19195366633898746E-03
6.08361527E+00 1.05445072755977740E-01 3.54511984755447257E-03 1.10091401420313026E-01 3.22011657514247724E-04 4.21766568158458022E-03
6.11542020E+00 1.05150757154107294E-01 3.56300498875653871E-03 1.11621488322527537E-01 3.23983254747003241E-04 4.25016148117042091E-03
6.14719444E+00 1.04854219978111007E-01 3.58125533745154434E-03 1.13145304434087338E-01 3.25886782258353583E-04 4.28512878771410404E-03
6.17895506E+00 1.04555380096031714E-01 3.59980398517556780E-03 1.14666997682781241E-01 3.27778526580144863E-04 4.32258477872599859E-03
